Date,Open,Close
2015-04-06 00:00:00,2232.877296,1988.452332
2015-04-07 00:00:00,2243.803731,1969.454437
2015-04-08 00:00:00,2225.116356,1959.379944
2015-04-09 00:00:00,2220.714292,2018.485535
2015-04-10 00:00:00,2276.524658,2002.317963
2015-04-13 00:00:00,2265.758209,2008.92511
2015-04-15 00:00:00,2273.511592,1987.909027
2015-04-16 00:00:00,2252.166366,1972.822906
2015-04-17 00:00:00,2233.130938,1933.18512
2015-04-20 00:00:00,2199.074707,1905.24054
2015-04-21 00:00:00,2166.385024,1899.915833
2015-04-22 00:00:00,2172.29753,1927.278351
2015-04-23 00:00:00,2197.104606,1932.318451
2015-04-24 00:00:00,2187.434881,1910.859207
2015-04-27 00:00:00,2166.921268,1886.916016
2015-04-28 00:00:00,2127.10745,1919.849731
2015-04-29 00:00:00,2167.276307,1927.624207
2015-04-30 00:00:00,2179.032445,1943.320587
2015-05-04 00:00:00,2186.492715,1950.874115
2015-05-05 00:00:00,2206.980771,1983.570618
2015-05-06 00:00:00,2230.917103,1904.564636
2015-05-07 00:00:00,2140.307065,1852.583237
2015-05-08 00:00:00,2114.311176,1900.646149
2015-05-11 00:00:00,2151.768599,1924.578308
2015-05-12 00:00:00,2174.868384,1875.245346
2015-05-13 00:00:00,2133.631545,1928.094635
2015-05-14 00:00:00,2171.101283,1916.359802
2015-05-15 00:00:00,2180.978114,1928.591461
2015-05-18 00:00:00,2194.856539,1956.06839
2015-05-19 00:00:00,2213.872135,1954.840515
2015-05-20 00:00:00,2223.126104,1965.890778
2015-05-21 00:00:00,2234.386946,1980.033173
2015-05-22 00:00:00,2246.424419,1973.078217
2015-05-25 00:00:00,2226.743648,1959.128967
2015-05-26 00:00:00,2212.900458,1964.591187
2015-05-27 00:00:00,2210.617542,1981.631073
2015-05-28 00:00:00,2241.910089,1972.471375
2015-05-29 00:00:00,2226.765313,2010.414948
2015-06-01 00:00:00,2267.824855,1993.13385
2015-06-02 00:00:00,2253.644445,1929.414032
2015-06-03 00:00:00,2177.512262,1911.906876
2015-06-04 00:00:00,2164.455959,1930.498489
2015-06-05 00:00:00,2161.560833,1911.926865
2015-06-08 00:00:00,2148.456492,1910.581573
2015-06-09 00:00:00,2142.456733,1907.217712
2015-06-10 00:00:00,2144.011912,1925.549942
2015-06-11 00:00:00,2175.908526,1871.192932
2015-06-12 00:00:00,2102.230238,1901.160568
2015-06-15 00:00:00,2135.127086,1890.078323
2015-06-16 00:00:00,2104.942582,1894.748428
2015-06-17 00:00:00,2137.996368,1893.541168
2015-06-18 00:00:00,2137.466458,1909.480042
2015-06-19 00:00:00,2153.066219,1927.302948
2015-06-22 00:00:00,2179.030368,1978.574554
2015-06-23 00:00:00,2232.85923,1989.95163
2015-06-24 00:00:00,2237.928138,1992.474609
2015-06-25 00:00:00,2225.299115,2008.808136
2015-06-26 00:00:00,2242.919244,1987.720947
2015-06-29 00:00:00,2187.26906,1975.829102
2015-06-30 00:00:00,2214.674041,1982.991669
2015-07-01 00:00:00,2219.90957,2019.163361
2015-07-02 00:00:00,2272.156408,2035.626648
2015-07-03 00:00:00,2280.517761,2043.065125
2015-07-06 00:00:00,2271.48868,2053.671844
2015-07-07 00:00:00,2303.408688,2045.920959
2015-07-08 00:00:00,2270.437036,2018.37027
2015-07-09 00:00:00,2268.45895,2020.203247
2015-07-10 00:00:00,2273.800505,2041.479095
2015-07-13 00:00:00,2293.851674,2056.057098
2015-07-14 00:00:00,2308.751275,2049.195892
2015-07-15 00:00:00,2298.435603,2054.154968
2015-07-16 00:00:00,2308.538989,2117.450012
2015-07-17 00:00:00,2362.924459,2101.363647
2015-07-20 00:00:00,2355.567005,2103.450104
2015-07-21 00:00:00,2346.506879,2061.030762
2015-07-22 00:00:00,2299.209286,2086.183044
2015-07-23 00:00:00,2333.23267,2065.664581
2015-07-24 00:00:00,2313.378316,2056.396469
2015-07-27 00:00:00,2288.206438,2009.111374
2015-07-28 00:00:00,2253.986558,2029.51268
2015-07-29 00:00:00,2273.955055,2035.393356
2015-07-30 00:00:00,2280.496166,2027.326523
2015-07-31 00:00:00,2252.633049,2023.757355
2015-08-03 00:00:00,2276.58016,2022.972046
2015-08-04 00:00:00,2290.763188,2023.732605
2015-08-05 00:00:00,2299.138518,2025.47699
2015-08-06 00:00:00,2291.369167,2046.036499
2015-08-07 00:00:00,2309.014039,2037.609192
2015-08-10 00:00:00,2303.640198,2036.073456
2015-08-11 00:00:00,2300.961361,2022.78801
2015-08-12 00:00:00,2260.658165,1971.041412
2015-08-13 00:00:00,2223.631889,1988.599625
2015-08-14 00:00:00,2233.698206,2038.102371
2015-08-17 00:00:00,2287.558607,2027.25354
2015-08-18 00:00:00,2291.434147,2008.667923
2015-08-19 00:00:00,2268.481183,2009.522949
2015-08-20 00:00:00,2251.772999,1965.962418
2015-08-21 00:00:00,2183.903711,1940.942947
2015-08-24 00:00:00,2121.785016,1816.528305
2015-08-25 00:00:00,2072.020124,1839.936981
2015-08-26 00:00:00,2065.574346,1813.737213
2015-08-27 00:00:00,2061.905434,1857.792221
2015-08-28 00:00:00,2113.61289,1857.56282
2015-08-31 00:00:00,2076.119814,1856.285431
2015-09-01 00:00:00,2063.980996,1772.967026
2015-09-02 00:00:00,2010.014619,1747.332367
2015-09-03 00:00:00,1973.354199,1794.182693
2015-09-04 00:00:00,1995.291063,1740.754791
2015-09-07 00:00:00,1954.656981,1704.741486
2015-09-08 00:00:00,1919.055512,1766.830841
2015-09-09 00:00:00,2010.827527,1801.968369
2015-09-10 00:00:00,1982.179774,1798.933044
2015-09-11 00:00:00,2016.095737,1793.480759
2015-09-14 00:00:00,2004.236332,1830.858292
2015-09-15 00:00:00,2044.894589,1804.852753
2015-09-16 00:00:00,2037.252894,1826.310593
2015-09-18 00:00:00,2064.855092,1881.768341
2015-09-21 00:00:00,2086.778399,1902.780075
2015-09-22 00:00:00,2135.979162,1844.541183
2015-09-23 00:00:00,2030.222842,1873.358337
2015-09-24 00:00:00,2088.85201,1868.150757
2015-09-28 00:00:00,2093.978815,1845.300217
2015-09-29 00:00:00,2035.544709,1862.830383
2015-09-30 00:00:00,2097.381635,1853.814316
2015-10-01 00:00:00,2083.637439,1843.917084
2015-10-05 00:00:00,2089.101204,1898.600693
2015-10-06 00:00:00,2138.574458,1890.339722
2015-10-07 00:00:00,2107.277172,1886.747604
2015-10-08 00:00:00,2115.739171,1868.717194
2015-10-09 00:00:00,2108.617241,1881.421097
2015-10-12 00:00:00,2117.048591,1879.293213
2015-10-13 00:00:00,2098.695947,1874.997894
2015-10-14 00:00:00,2091.270944,1876.387772
2015-10-15 00:00:00,2108.351511,1882.730621
2015-10-16 00:00:00,2109.586483,1904.714447
2015-10-19 00:00:00,2138.670275,1902.437119
2015-10-20 00:00:00,2134.909748,1898.649994
2015-10-21 00:00:00,2133.631533,1900.579956
2015-10-23 00:00:00,2149.105302,1931.974304
2015-10-26 00:00:00,2177.080976,1920.184357
2015-10-27 00:00:00,2142.44106,1922.465439
2015-10-28 00:00:00,2117.758392,1885.214386
2015-10-29 00:00:00,2111.384299,1860.699585
2015-10-30 00:00:00,2084.2962,1893.346848
2015-11-02 00:00:00,2113.046541,1889.440826
2015-11-03 00:00:00,2118.461801,1883.301193
2015-11-04 00:00:00,2116.794861,1864.382996
2015-11-05 00:00:00,2079.453034,1830.123886
2015-11-06 00:00:00,2043.469357,1835.316132
2015-11-09 00:00:00,2010.186242,1827.874817
2015-11-10 00:00:00,2040.890595,1812.964722
2015-11-13 00:00:00,2044.225727,1849.717178
2015-11-16 00:00:00,2063.551692,1864.528168
2015-11-17 00:00:00,2104.457953,1857.31633
2015-11-18 00:00:00,2078.043782,1829.319824
2015-11-19 00:00:00,2065.702976,1852.549927
2015-11-20 00:00:00,2071.64286,1849.315186
2015-11-23 00:00:00,2083.418725,1852.490982
2015-11-24 00:00:00,2072.355046,1844.167084
2015-11-26 00:00:00,2068.063223,1853.502075
2015-11-27 00:00:00,2080.786589,1884.832474
2015-11-30 00:00:00,2110.287112,1878.350693
2015-12-01 00:00:00,2113.684843,1870.483368
2015-12-02 00:00:00,2107.999102,1854.959152
2015-12-03 00:00:00,2071.870632,1847.905304
2015-12-04 00:00:00,2059.673269,1823.87883
2015-12-07 00:00:00,2056.987935,1835.316055
2015-12-08 00:00:00,2047.17655,1827.023605
2015-12-09 00:00:00,2039.210728,1811.130249
2015-12-10 00:00:00,2030.617217,1825.453598
2015-12-11 00:00:00,2045.033295,1791.47226
2015-12-14 00:00:00,1982.145802,1792.566544
2015-12-15 00:00:00,2000.172964,1809.496536
2015-12-16 00:00:00,2025.719571,1827.767807
2015-12-17 00:00:00,2050.350426,1840.845337
2015-12-18 00:00:00,2048.148133,1831.226807
2015-12-21 00:00:00,2039.107223,1852.155518
2015-12-22 00:00:00,2064.02595,1845.705826
2015-12-23 00:00:00,2067.309371,1860.704071
2015-12-24 00:00:00,2074.436586,1854.962143
2015-12-28 00:00:00,2064.599865,1872.713074
2015-12-29 00:00:00,2084.217617,1874.764862
2015-12-30 00:00:00,2086.750453,1870.807617
2015-12-31 00:00:00,2076.85314,1878.61235
2016-01-01 00:00:00,2086.43192,1891.0186
2016-01-04 00:00:00,2094.853868,1843.191071
2016-01-05 00:00:00,2053.024199,1840.918839
2016-01-06 00:00:00,2036.819567,1827.816437
2016-01-07 00:00:00,2006.844917,1787.104034
2016-01-08 00:00:00,1989.764457,1796.312454
2016-01-11 00:00:00,1970.582739,1798.985855
2016-01-12 00:00:00,1992.960341,1771.652115
2016-01-13 00:00:00,1970.097929,1777.868423
2016-01-14 00:00:00,1931.406602,1749.13501
2016-01-15 00:00:00,1927.440793,1711.676758
2016-01-18 00:00:00,1877.124216,1693.764069
2016-01-19 00:00:00,1868.773552,1723.76651
2016-01-20 00:00:00,1865.947331,1700.664307
2016-01-21 00:00:00,1889.24038,1723.687836
2016-01-22 00:00:00,1915.981241,1769.234543
2016-01-25 00:00:00,1956.830054,1771.80928
2016-01-27 00:00:00,1948.808193,1758.615173
2016-01-28 00:00:00,1931.807505,1732.521988
2016-01-29 00:00:00,1883.625924,1761.337341
2016-02-01 00:00:00,1931.121652,1750.251556
2016-02-02 00:00:00,1911.758324,1723.066803
2016-02-03 00:00:00,1861.439921,1691.449692
2016-02-04 00:00:00,1861.136026,1706.648056
2016-02-05 00:00:00,1862.999671,1746.110825
2016-02-08 00:00:00,1907.506256,1726.336395
2016-02-09 00:00:00,1860.434543,1717.974686
2016-02-10 00:00:00,1861.587732,1694.265976
2016-02-11 00:00:00,1835.768388,1615.792053
2016-02-12 00:00:00,1772.002787,1615.825729
2016-02-15 00:00:00,1775.933994,1654.360687
2016-02-16 00:00:00,1825.898527,1631.949036
2016-02-17 00:00:00,1776.013133,1630.089951
2016-02-18 00:00:00,1798.288771,1646.683502
2016-02-19 00:00:00,1786.069379,1639.102402
2016-02-22 00:00:00,1793.089475,1652.040421
2016-02-23 00:00:00,1802.502041,1609.081772
2016-02-24 00:00:00,1742.722873,1592.579971
2016-02-25 00:00:00,1742.025737,1565.894104
2016-02-26 00:00:00,1727.330607,1592.763977
2016-02-29 00:00:00,1738.355913,1606.46904
2016-03-01 00:00:00,1753.964143,1648.602142
2016-03-02 00:00:00,1836.118835,1704.643311
2016-03-03 00:00:00,1880.222044,1717.992554
2016-03-04 00:00:00,1891.145158,1729.171005
2016-03-08 00:00:00,1901.308359,1703.901962
2016-03-09 00:00:00,1862.406293,1722.719894
2016-03-10 00:00:00,1904.891052,1711.322144
2016-03-11 00:00:00,1877.828924,1701.32373
2016-03-14 00:00:00,1885.210854,1704.119095
2016-03-15 00:00:00,1875.592244,1709.473297
2016-03-16 00:00:00,1875.887237,1732.768204
2016-03-17 00:00:00,1920.883227,1731.752686
2016-03-18 00:00:00,1906.800256,1753.740799
2016-03-21 00:00:00,1938.791309,1778.73877
2016-03-22 00:00:00,1958.952974,1780.946518
2016-03-23 00:00:00,1957.80342,1769.379745
2016-03-28 00:00:00,1952.277942,1756.507828
2016-03-29 00:00:00,1929.67623,1765.998428
2016-03-30 00:00:00,1956.542884,1809.785034
2016-03-31 00:00:00,1986.172275,1808.678207
2016-04-01 00:00:00,1983.550613,1811.808578
2016-04-04 00:00:00,1998.608834,1816.667053
2016-04-05 00:00:00,1988.592997,1769.888794
2016-04-06 00:00:00,1944.237941,1760.707001
2016-04-07 00:00:00,1933.339495,1752.497726
2016-04-08 00:00:00,1915.395213,1752.999222
2016-04-11 00:00:00,1931.279505,1775.226944
2016-04-12 00:00:00,1947.056796,1785.095215
2016-04-13 00:00:00,1984.765627,1825.060974
2016-04-18 00:00:00,2007.644191,1820.616653
2016-04-20 00:00:00,2002.442925,1843.349655
2016-04-21 00:00:00,2030.744824,1861.038742
2016-04-22 00:00:00,2032.306072,1857.78476
2016-04-25 00:00:00,2040.608173,1857.618881
2016-04-26 00:00:00,2036.778893,1898.484589
2016-04-27 00:00:00,2062.043473,1892.600418
2016-04-28 00:00:00,2074.47217,1875.533371
2016-04-29 00:00:00,2048.990542,1901.317047
2016-05-02 00:00:00,2062.745938,1886.341125
2016-05-03 00:00:00,2062.498244,1869.836639
2016-05-04 00:00:00,2030.493092,1865.866806
2016-05-05 00:00:00,2033.782218,1863.494492
2016-05-06 00:00:00,2026.278665,1855.147263
2016-05-09 00:00:00,2032.159166,1897.032288
2016-05-10 00:00:00,2076.55404,1918.369141
2016-05-11 00:00:00,2069.444902,1932.876022
2016-05-12 00:00:00,2115.912515,1933.995728
2016-05-13 00:00:00,2106.766049,1905.45871
2016-05-16 00:00:00,2079.879647,1919.198929
2016-05-17 00:00:00,2090.833988,1923.881165
2016-05-18 00:00:00,2077.504182,1916.142105
2016-05-19 00:00:00,2082.522806,1901.57901
2016-05-20 00:00:00,2068.779243,1893.955963
2016-05-23 00:00:00,2063.280346,1889.858429
2016-05-24 00:00:00,2043.887041,1891.918808
2016-05-25 00:00:00,2065.297484,1943.406708
2016-05-26 00:00:00,2110.359689,1987.015762
2016-05-27 00:00:00,2160.0152,1996.198624
2016-05-30 00:00:00,2188.332588,1995.367462
2016-05-31 00:00:00,2186.56068,2001.888138
2016-06-01 00:00:00,2203.965212,1990.506714
2016-06-02 00:00:00,2173.876813,2004.550247
2016-06-03 00:00:00,2202.16146,2045.81076
2016-06-06 00:00:00,2231.938764,2031.707764
2016-06-07 00:00:00,2233.920844,2050.116608
2016-06-08 00:00:00,2246.073146,2039.787415
2016-06-09 00:00:00,2241.473656,2032.63446
2016-06-10 00:00:00,2221.969573,2028.350693
2016-06-13 00:00:00,2194.050344,2012.478241
2016-06-14 00:00:00,2213.934261,2007.755554
2016-06-15 00:00:00,2212.412248,2031.077942
2016-06-16 00:00:00,2231.378459,2008.019119
2016-06-17 00:00:00,2219.434525,2011.195465
2016-06-20 00:00:00,2175.110265,2008.354172
2016-06-21 00:00:00,2212.289262,1995.523788
2016-06-22 00:00:00,2194.934053,1990.240143
2016-06-23 00:00:00,2191.576601,2018.349213
2016-06-24 00:00:00,2145.132842,1967.86998
2016-06-27 00:00:00,2149.31867,1977.788956
2016-06-28 00:00:00,2178.319114,1984.877609
2016-06-29 00:00:00,2200.127111,2006.187073
2016-06-30 00:00:00,2226.232664,2039.12854
2016-07-01 00:00:00,2250.63895,2037.314667
2016-07-04 00:00:00,2253.450426,2034.742859
2016-07-05 00:00:00,2243.180554,2021.160385
2016-07-07 00:00:00,2236.038919,2043.271027
2016-07-08 00:00:00,2246.043124,2037.40506
2016-07-11 00:00:00,2267.794506,2070.879593
2016-07-12 00:00:00,2296.974157,2101.616043
2016-07-13 00:00:00,2316.91005,2106.279541
2016-07-14 00:00:00,2322.820688,2122.921616
2016-07-15 00:00:00,2337.334874,2128.158478
2016-07-18 00:00:00,2353.308019,2138.389206
2016-07-19 00:00:00,2357.429733,2134.58284
2016-07-20 00:00:00,2348.154759,2136.9617
2016-07-21 00:00:00,2355.76213,2089.119308
2016-07-22 00:00:00,2303.237392,2090.54213
2016-07-25 00:00:00,2281.244627,2107.319901
2016-07-26 00:00:00,2322.226984,2100.29837
2016-07-27 00:00:00,2315.214318,2104.531616
2016-07-28 00:00:00,2321.220304,2102.580154
2016-07-29 00:00:00,2315.055048,2109.060059
2016-08-01 00:00:00,2322.241875,2089.749176
2016-08-02 00:00:00,2304.39849,2092.642487
2016-08-03 00:00:00,2303.14542,2084.37764
2016-08-04 00:00:00,2308.773981,2081.510345
2016-08-05 00:00:00,2308.021614,2127.511246
2016-08-08 00:00:00,2351.404696,2128.078186
2016-08-09 00:00:00,2348.92181,2123.223221
2016-08-10 00:00:00,2348.467958,2098.943085
2016-08-11 00:00:00,2311.556381,2107.66069
2016-08-12 00:00:00,2328.725425,2129.847855
2016-08-16 00:00:00,2367.170529,2133.694473
2016-08-17 00:00:00,2369.098219,2135.43808
2016-08-18 00:00:00,2370.239338,2170.515945
2016-08-19 00:00:00,2411.051875,2158.684372
2016-08-22 00:00:00,2402.939107,2144.724686
2016-08-23 00:00:00,2382.762663,2151.193985
2016-08-24 00:00:00,2392.256625,2154.096222
2016-08-25 00:00:00,2396.81676,2158.115356
2016-08-26 00:00:00,2395.044811,2155.918854
2016-08-29 00:00:00,2384.140919,2154.764069
2016-08-30 00:00:00,2395.987371,2180.753342
2016-08-31 00:00:00,2427.034905,2219.116974
2016-09-01 00:00:00,2459.547353,2221.712601
2016-09-02 00:00:00,2461.285245,2228.068451
2016-09-06 00:00:00,2481.035259,2285.618454
2016-09-07 00:00:00,2534.870249,2259.366501
2016-09-08 00:00:00,2512.805817,2278.827286
2016-09-09 00:00:00,2513.84641,2260.466476
2016-09-12 00:00:00,2465.255472,2224.261719
2016-09-14 00:00:00,2460.020933,2224.380249
2016-09-15 00:00:00,2467.040856,2218.205383
2016-09-16 00:00:00,2467.520352,2235.242325
2016-09-19 00:00:00,2476.779593,2223.812363
2016-09-20 00:00:00,2467.953021,2212.011948
2016-09-21 00:00:00,2456.520221,2213.789459
2016-09-22 00:00:00,2486.719468,2224.856918
2016-09-23 00:00:00,2470.415588,2191.100494
2016-09-26 00:00:00,2420.167769,2157.594589
2016-09-27 00:00:00,2396.989867,2146.710037
2016-09-28 00:00:00,2381.79887,2151.875183
2016-09-29 00:00:00,2403.386501,2115.297424
2016-09-30 00:00:00,2338.566148,2121.057083
2016-10-03 00:00:00,2373.368543,2151.637436
2016-10-04 00:00:00,2396.41356,2153.900909
2016-10-05 00:00:00,2410.203651,2129.678925
2016-10-06 00:00:00,2371.181369,2120.142288
2016-10-07 00:00:00,2359.583828,2121.604828
2016-10-10 00:00:00,2373.038728,2118.233643
2016-10-13 00:00:00,2346.863317,2080.029068
2016-10-14 00:00:00,2321.415639,2091.275803
2016-10-17 00:00:00,2337.956159,2080.488953
2016-10-18 00:00:00,2331.981943,2120.828705
2016-10-19 00:00:00,2369.070666,2116.627533
2016-10-20 00:00:00,2367.23268,2128.857666
2016-10-21 00:00:00,2366.611259,2131.19693
2016-10-24 00:00:00,2378.767867,2135.32135
2016-10-25 00:00:00,2389.615288,2139.771774
2016-10-26 00:00:00,2342.11253,2109.200958
2016-10-27 00:00:00,2346.852182,2113.534378
2016-10-28 00:00:00,2352.573349,2124.321823
2016-11-01 00:00:00,2366.533733,2098.719513
2016-11-02 00:00:00,2315.531202,2088.785004
2016-11-03 00:00:00,2321.026756,2092.127869
2016-11-04 00:00:00,2325.022982,2083.371643
2016-11-07 00:00:00,2337.631917,2102.505325
2016-11-08 00:00:00,2348.603006,2123.919647
2016-11-09 00:00:00,2229.099912,2127.985519
2016-11-10 00:00:00,2401.396986,2166.656647
2016-11-11 00:00:00,2411.802728,2139.741501
2016-11-15 00:00:00,2399.865901,2079.05838
2016-11-16 00:00:00,2370.78565,2045.712463
2016-11-17 00:00:00,2300.889505,2047.361786
2016-11-18 00:00:00,2318.753213,2038.255264
2016-11-21 00:00:00,2305.122178,2005.263733
2016-11-22 00:00:00,2260.412414,2018.087616
2016-11-23 00:00:00,2270.533377,2019.939133
2016-11-24 00:00:00,2252.167781,1969.991867
2016-11-25 00:00:00,2228.959551,1994.818268
2016-11-28 00:00:00,2209.219251,1988.099945
2016-11-29 00:00:00,2223.514345,1972.698944
2016-11-30 00:00:00,2215.228406,2006.293808
2016-12-01 00:00:00,2254.006122,1985.499451
2016-12-02 00:00:00,2213.432468,1954.664139
2016-12-05 00:00:00,2191.574532,1966.238403
2016-12-06 00:00:00,2210.166067,1964.928131
2016-12-07 00:00:00,2216.221489,1948.548706
2016-12-08 00:00:00,2198.258155,1976.885971
2016-12-09 00:00:00,2224.165652,1984.776871
2016-12-12 00:00:00,2221.353337,1948.721802
2016-12-13 00:00:00,2191.45208,1958.00621
2016-12-14 00:00:00,2207.59857,1960.639969
2016-12-15 00:00:00,2179.150457,1968.546127
2016-12-16 00:00:00,2218.369564,1956.34436
2016-12-19 00:00:00,2195.894448,1950.451981
2016-12-20 00:00:00,2196.734281,1940.994141
2016-12-21 00:00:00,2182.702457,1939.072235
2016-12-22 00:00:00,2170.910002,1918.958603
2016-12-23 00:00:00,2143.371773,1913.492645
2016-12-26 00:00:00,2138.75027,1898.325378
2016-12-27 00:00:00,2124.472659,1914.414551
2016-12-28 00:00:00,2151.381239,1916.85582
2016-12-29 00:00:00,2146.228886,1929.450104
2016-12-30 00:00:00,2160.811127,1945.411224
2017-01-02 00:00:00,2185.057599,1931.214691
2017-01-03 00:00:00,2162.658243,1934.286285
2017-01-04 00:00:00,2164.41614,1911.19278
2017-01-05 00:00:00,2151.872315,1925.013138
2017-01-06 00:00:00,2157.85482,1944.296295
2017-01-09 00:00:00,2179.1871,1935.519653
2017-01-10 00:00:00,2172.712276,1943.871765
2017-01-11 00:00:00,2186.973237,1978.799988
2017-01-12 00:00:00,2221.430896,1983.532639
2017-01-13 00:00:00,2227.202939,1999.233017
2017-01-16 00:00:00,2231.388338,2015.240494
2017-01-17 00:00:00,2256.90012,2014.791138
2017-01-18 00:00:00,2253.939684,2023.116531
2017-01-19 00:00:00,2262.544113,2013.715668
2017-01-20 00:00:00,2231.508671,1970.698746
2017-01-23 00:00:00,2197.288427,1973.522766
2017-01-24 00:00:00,2222.339864,2000.643265
2017-01-25 00:00:00,2247.853301,2077.597504
2017-01-27 00:00:00,2331.477758,2087.614334
2017-01-30 00:00:00,2337.062237,2072.977005
2017-01-31 00:00:00,2315.155887,2064.933395
2017-02-01 00:00:00,2311.512712,2096.623184
2017-02-02 00:00:00,2353.597844,2097.633301
2017-02-03 00:00:00,2351.937538,2102.734665
2017-02-06 00:00:00,2374.892447,2120.560974
2017-02-07 00:00:00,2381.046705,2117.199692
2017-02-08 00:00:00,2376.776119,2103.084656
2017-02-09 00:00:00,2371.23805,2098.365189
2017-02-10 00:00:00,2365.104373,2111.041245
2017-02-13 00:00:00,2377.442224,2129.747009
2017-02-14 00:00:00,2387.162336,2126.561874
2017-02-15 00:00:00,2382.180574,2123.735138
2017-02-16 00:00:00,2383.175874,2137.774429
2017-02-17 00:00:00,2466.666522,2164.466888
2017-02-20 00:00:00,2414.498248,2171.586472
2017-02-21 00:00:00,2425.497398,2200.512039
2017-02-22 00:00:00,2462.524939,2212.556747
2017-02-23 00:00:00,2469.282064,2226.696594
2017-02-27 00:00:00,2474.453168,2192.206299
2017-02-28 00:00:00,2444.63209,2187.74202
2017-03-01 00:00:00,2447.94108,2219.426392
2017-03-02 00:00:00,2482.987695,2198.658936
2017-03-03 00:00:00,2449.829803,2194.763931
2017-03-06 00:00:00,2448.513261,2212.280899
2017-03-07 00:00:00,2467.194691,2205.510818
2017-03-08 00:00:00,2455.21902,2213.193741
2017-03-09 00:00:00,2459.372278,2220.062439
2017-03-10 00:00:00,2490.223906,2223.24202
2017-03-14 00:00:00,2525.230705,2244.858948
2017-03-15 00:00:00,2502.73513,2254.577484
2017-03-16 00:00:00,2522.111905,2263.507751
2017-03-17 00:00:00,2529.286957,2264.462845
2017-03-20 00:00:00,2527.910127,2256.749512
2017-03-21 00:00:00,2508.902117,2247.049881
2017-03-22 00:00:00,2479.629325,2236.10379
2017-03-23 00:00:00,2492.975514,2246.458145
2017-03-24 00:00:00,2506.700288,2262.311172
2017-03-27 00:00:00,2523.17606,2243.79657
2017-03-28 00:00:00,2524.257998,2255.73233
2017-03-29 00:00:00,2529.593463,2263.682785
2017-03-30 00:00:00,2531.873669,2283.258133
2017-03-31 00:00:00,2549.247196,2266.97731
2017-04-03 00:00:00,2554.867867,2284.428131
2017-04-05 00:00:00,2566.043821,2303.85733
2017-04-06 00:00:00,2571.104073,2308.183594
2017-04-07 00:00:00,2570.135861,2279.759888
2017-04-10 00:00:00,2557.961258,2288.489853
